iter	MAPE	RMSE
1819	0.248581443	529052.0158
1820	0.2485510806	529013.1707
1821	0.2485437013	528968.7744
1822	0.2485092341	528918.9369
1823	0.248490705	528871.0883
1824	0.2484549208	528817.8994
1825	0.24844268	528799.5938
1826	0.2484040407	528753.3663
1827	0.2484099126	528722.3124
1828	0.2483103965	528654.0369
1829	0.24825809	528637.4593
1830	0.2482284654	528577.138
1831	0.2482104886	528537.0444
1832	0.2481950178	528472.769
1833	0.2481642002	528396.3851
1834	0.2481306663	528374.8977
1835	0.2480946974	528322.517
1836	0.2480030181	528294.1153
1837	0.2479474955	528234.6921
1838	0.2479148113	528213.8482
1839	0.2479054667	528179.9205
1840	0.2478908366	528116.877
1841	0.2478078603	528061.9634
1842	0.2477922629	528002.4158
1843	0.2477878694	527959.9635
1844	0.2477593289	527873.2329
1845	0.24773254	527847.6442
1846	0.2477168416	527806.5927
1847	0.2476723819	527769.6148
1848	0.2475970912	527741.2907
1849	0.2475960518	527684.0371
1850	0.2475549267	527644.8047
1851	0.2475416948	527575.704
1852	0.2475054365	527511.5707
1853	0.2474172301	527484.0042
1854	0.2473924216	527431.9619
1855	0.2473247313	527419.1591
1856	0.2472970557	527392.5185
1857	0.2472639683	527343.9685
1858	0.2472384324	527303.1781
1859	0.2472192171	527238.6682
1860	0.2471687442	527197.1592
1861	0.2471565006	527130.0215
1862	0.2471511307	527072.6068
1863	0.2471428094	527040.6952
1864	0.2471027203	526980.0539
1865	0.2470227302	526935.3249
1866	0.2469206547	526847.0577
1867	0.2468427462	526805.3218
1868	0.2468207334	526746.9683
1869	0.2467848013	526654.9828
1870	0.2467503021	526590.0835
1871	0.2466863431	526551.6887
1872	0.2466798218	526461.7974
1873	0.2466908901	526420.0396
1874	0.2466744017	526361.9265
1875	0.246641934	526325.3102
1876	0.2466046833	526261.2686
1877	0.2465541026	526216.4193
1878	0.2465512303	526159.6114
1879	0.2465346408	526114.2988
1880	0.2464953747	526061.6156
1881	0.2464546773	525994.2042
1882	0.2464356703	525955.5413
1883	0.2463715029	525890.7815
1884	0.246324522	525837.5647
1885	0.2462880931	525807.5043
1886	0.2462682023	525750.7344
1887	0.2462751414	525708.791
1888	0.2462631486	525635.4548
1889	0.2462471647	525547.2576
1890	0.2461531798	525485.4824
1891	0.2461479731	525446.016
1892	0.2460921059	525404.7735
1893	0.2460479068	525338.646
1894	0.2459985868	525292.6633
1895	0.2459821144	525234.7064
1896	0.2459395135	525178.7626
1897	0.2459222473	525130.8856
1898	0.2459003233	525103.1062
1899	0.2458884455	525061.158
1900	0.2458434639	525009.4457
1901	0.2457939289	524953.9515
1902	0.2457868177	524901.4358
1903	0.2457384181	524842.9752
1904	0.2457239197	524805.0143
1905	0.2456950819	524698.2848
1906	0.2457091392	524658.6485
1907	0.2456543762	524591.0719
1908	0.245612641	524535.7515
1909	0.245614589	524496.7329
1910	0.2456028491	524431.1648
1911	0.2455448956	524383.5959
1912	0.2455437216	524340.093
1913	0.2454947574	524324.9791
1914	0.2454810649	524290.3871
1915	0.245468409	524231.2087
1916	0.2454293822	524195.081
1917	0.2453487515	524132.6992
1918	0.2452899221	524107.9391
1919	0.2452586759	524061.7338
1920	0.2452463075	524015.426
1921	0.2452461021	523968.6625
1922	0.245223811	523937.8482
1923	0.2451436198	523911.816
1924	0.2451045033	523862.2702
1925	0.2450890956	523777.5815
1926	0.2450904335	523761.2957
1927	0.2450771874	523693.397
1928	0.244992923	523638.6489
1929	0.2449885422	523613.1563
1930	0.2449652725	523567.9578
1931	0.2449346453	523503.6949
1932	0.2448911419	523438.1989
1933	0.2448088086	523412.9277
1934	0.2447959005	523355.2896
1935	0.2447767968	523318.8728
1936	0.244763943	523252.7239
1937	0.2447162589	523238.3612
1938	0.2446364802	523211.9
1939	0.2446463373	523157.2135
1940	0.2446423369	523116.8262
1941	0.2446301625	523052.1742
1942	0.2445833969	523038.1882
1943	0.2445477817	522983.3897
1944	0.2445274011	522940.431
1945	0.2445235298	522901.0396
1946	0.2445082988	522858.822
1947	0.2444959761	522803.0447
1948	0.2444505866	522727.4746
1949	0.2444415668	522691.6905
1950	0.2444175243	522604.2027
1951	0.2443829989	522564.3388
1952	0.2443654045	522540.0384
1953	0.2443477347	522480.0704
1954	0.2443328298	522400.2257
1955	0.2442839771	522335.2929
1956	0.2442718094	522272.9681
1957	0.2442685177	522236.9448
1958	0.2442463254	522180.1039
1959	0.2442508302	522152.0222
1960	0.244222125	522049.274
1961	0.2442060621	521989.2902
1962	0.244201635	521971.1746
1963	0.2441933345	521937.5262
1964	0.2441425024	521845.335
1965	0.244110614	521803.9383
1966	0.2440634387	521741.296
1967	0.2440256076	521714.7823
1968	0.2440141142	521668.5576
1969	0.2439389936	521644.3041
1970	0.2439254397	521603.8161
1971	0.2439101668	521516.7533
1972	0.2439024549	521487.7912
1973	0.2438582036	521444.7938
1974	0.2438597482	521407.8144
1975	0.2438123937	521355.6117
1976	0.2438140378	521328.6662
1977	0.2437735305	521276.4543
1978	0.2436796897	521179.115
1979	0.2436474444	521132.8199
1980	0.2436585197	521095.3334
1981	0.2435822037	521071.8557
1982	0.2435122988	521048.8763
1983	0.2434430096	520998.8208
1984	0.2433659259	520948.6956
1985	0.2433319542	520915.2924
1986	0.2432610272	520891.4089
1987	0.2432604802	520862.6302
1988	0.2432462485	520795.7327
1989	0.2432343072	520751.9843
1990	0.2432257336	520702.5652
1991	0.2431901834	520654.2751
1992	0.2431457144	520604.1247
1993	0.2431100937	520569.9751
1994	0.2430947027	520493.0192
1995	0.2430809834	520438.7579
1996	0.2430744898	520410.7548
1997	0.2429875921	520350.9779
1998	0.2429468157	520290.8402
1999	0.242908782	520214.4765
2000	0.242896669	520165.2011
2001	0.2428970555	520120.4936
2002	0.2429072953	520084.0418
2003	0.2428936295	520045.5437
2004	0.2428881048	520010.8344
2005	0.2428795913	519938.0338
2006	0.2428157432	519878.541
2007	0.2428141744	519826.5293
2008	0.2427815299	519816.1073
2009	0.2427644515	519758.3669
2010	0.2427607729	519720.7028
2011	0.2427538911	519693.577
2012	0.2427433841	519632.0137
2013	0.2426760991	519574.4271
2014	0.2426599777	519522.0743
2015	0.2426289915	519494.2751
2016	0.2426183405	519455.9658
2017	0.2425822622	519382.5637
2018	0.2425556813	519373.1923
2019	0.2425518031	519327.9504
2020	0.2425348112	519270.8463
2021	0.2425037215	519258.4108
2022	0.2424583136	519225.5082
2023	0.2424167085	519194.1295
2024	0.242398623	519144.2485
2025	0.24238467	519092.4717
2026	0.2423411415	519044.8327
2027	0.2423306958	518989.6674
2028	0.2423230224	518934.2092
2029	0.2422232169	518909.6796
2030	0.2422156957	518883.3587
2031	0.242212236	518845.4536
2032	0.2421884511	518765.7528
2033	0.2421464551	518719.9314
2034	0.2421277848	518703.6252
2035	0.2420834998	518627.1539
2036	0.2420764424	518573.7962
2037	0.2420654958	518532.6419
2038	0.2420270107	518488.8004
2039	0.2419840237	518475.5631
2040	0.2419729252	518454.1988
2041	0.2419444741	518444.6073
2042	0.2419331339	518406.845
2043	0.2419395644	518376.3557
2044	0.2418942555	518344.6359
2045	0.2418765809	518302.6424
2046	0.2418888648	518273.1722
2047	0.2418478327	518210.4103
2048	0.2418501909	518183.7707
2049	0.2418016254	518141.1336
2050	0.2417902611	518083.5283
2051	0.2417616709	518037.134
2052	0.2417369333	517985.412
2053	0.2417236145	517947.4395
2054	0.241721293	517896.8402
2055	0.2416927668	517824.7399
2056	0.2416545558	517776.3457
2057	0.2416275476	517707.216
2058	0.2416380177	517672.5319
2059	0.241625919	517603.8212
2060	0.2416004384	517549.3253
2061	0.241608007	517503.4448
2062	0.2415413673	517482.1453
2063	0.2415021988	517437.9361
2064	0.2414730539	517425.9532
2065	0.2414668633	517401.1162
2066	0.2414695705	517377.4369
2067	0.2414722929	517354.2762
2068	0.2414705792	517311.644
2069	0.2414574521	517262.601
2070	0.241454981	517233.2796
2071	0.2414277744	517163.4844
2072	0.2414104243	517066.2384
2073	0.2414108361	517051.3495
2074	0.2413690602	516995.9728
2075	0.2413465627	516920.8162
2076	0.2413418262	516852.4254
2077	0.2413119082	516817.588
2078	0.241320293	516744.71
2079	0.241314868	516700.5077
2080	0.2412904066	516648.2518
2081	0.2413028565	516615.088
2082	0.2412473999	516563.4338
2083	0.2412452661	516485.9971
2084	0.2412202975	516474.2258
2085	0.2411994813	516427.5694
2086	0.2411782618	516393.4685
2087	0.2411545862	516324.3901
2088	0.2411244514	516257.5259
2089	0.2411063618	516232.1321
2090	0.2410409461	516211.2807
2091	0.241046684	516164.9289
2092	0.2410236724	516095.3191
2093	0.2409946054	516048.0065
2094	0.2410017006	515992.9438
2095	0.2409987398	515931.7577
2096	0.2409859211	515869.64
2097	0.2409962807	515837.0535
2098	0.2409589403	515789.9335
2099	0.2409317844	515725.1172
2100	0.2409286163	515665.6172
2101	0.2409175612	515629.0632
2102	0.2409182745	515597.0711
2103	0.2409247488	515543.6133
2104	0.2408825911	515530.8391
2105	0.2408671932	515491.4333
2106	0.2408389025	515434.6111
2107	0.2408065888	515404.0751
2108	0.2408055315	515365.3063
2109	0.2408095652	515316.3221
2110	0.2408227847	515285.0121
2111	0.2408289291	515210.8743
2112	0.2408247811	515192.4772
2113	0.2408150803	515139.5525
2114	0.240792774	515068.3239
2115	0.2407907047	515020.1801
2116	0.2407677272	514954.7853
2117	0.2407340435	514882.2171
2118	0.2406947298	514837.0789
2119	0.2406807498	514789.8036
2120	0.2406678365	514721.8246
2121	0.2406588956	514680.3505
2122	0.2406463294	514621.1895
2123	0.2406358701	514583.0843
2124	0.2406029837	514512.502
2125	0.2405906756	514459.8732
2126	0.240541629	514376.9244
2127	0.2405282554	514330.0539
2128	0.2405153246	514226.0826
2129	0.2404947071	514193.8537
2130	0.2404868308	514156.9662
2131	0.2404839635	514124.9683
2132	0.2404722032	514089.6004
2133	0.2404573836	514060.3787
2134	0.2404408694	514006.8854
2135	0.2404385269	513978.4444
2136	0.2404104845	513966.9204
2137	0.24037488	513935.5596
2138	0.2403756996	513921.2664
2139	0.2403561131	513890.0986
2140	0.2403460889	513859.8653
2141	0.2403414234	513829.8504
2142	0.2403201924	513805.7709
2143	0.2402819872	513750.039
2144	0.2402570925	513699.7375
2145	0.2402446767	513646.5645
2146	0.2402146423	513590.9386
2147	0.2401682416	513543.5711
2148	0.240139009	513489.8096
2149	0.2400064517	513424.0303
2150	0.2399815631	513351.7821
2151	0.2398954261	513330.6262
2152	0.2398625522	513269.526
2153	0.2398522737	513233.0831
2154	0.2398385879	513198.7076
2155	0.2398305868	513163.6572
2156	0.2397984971	513104.6766
2157	0.2397690586	513065.8911
2158	0.239743818	513022.3021
2159	0.2396629907	512968.1376
2160	0.2395957319	512947.1018
2161	0.2395608707	512907.5957
2162	0.2395274514	512840.8244
2163	0.2395325641	512818.9487
2164	0.2395270992	512788.1133
2165	0.2394429919	512767.5594
2166	0.2393924401	512726.526
2167	0.2392866275	512665.8139
2168	0.2392502423	512610.0496
2169	0.2392594116	512569.0525
2170	0.2392451266	512506.8913
2171	0.2392519253	512443.6733
2172	0.2392227181	512406.9556
2173	0.2392253249	512373.8766
2174	0.2391896826	512349.9869
2175	0.2391721792	512326.8306
2176	0.2391456654	512281.0706
2177	0.2391563991	512240.6917
2178	0.2391176397	512228.5946
2179	0.2391057907	512174.6395
2180	0.239057937	512129.2901
2181	0.2390666297	512089.9849
2182	0.2389839939	512069.9214
2183	0.2389913281	512000.1798
2184	0.2389351027	511926.1177
2185	0.2388415385	511859.7644
2186	0.2387695158	511828.3342
2187	0.2387735444	511761.414
2188	0.2387572462	511738.9471
2189	0.2386484182	511667.6182
2190	0.2386100197	511611.554
2191	0.2386035112	511567.8704
2192	0.2385501191	511545.9441
2193	0.2385051232	511524.6327
2194	0.2384874272	511504.267
2195	0.2384875049	511410.8257
2196	0.2384513928	511365.8454
2197	0.2384163188	511315.3572
2198	0.2384329823	511254.4725
2199	0.2384271464	511212.9528
2200	0.238412128	511162.3482
2201	0.2383922101	511101.0672
2202	0.2383660645	511090.2008
2203	0.2383798925	511058.0894
2204	0.2383481995	511012.2766
2205	0.2383369907	510978.4738
2206	0.2383528804	510920.1677
2207	0.2383436916	510887.849
2208	0.2383093783	510849.7637
2209	0.2382920166	510797.2142
2210	0.2382692966	510774.2884
2211	0.2381944495	510724.7261
2212	0.2381917548	510691.2196
2213	0.2381523234	510639.5421
2214	0.2381105865	510581.2159
2215	0.2380950908	510544.4705
2216	0.2380442242	510503.7858
2217	0.2380116206	510464.551
2218	0.2379575443	510419.8771
2219	0.2379330996	510331.0187
2220	0.2379387695	510274.5817
2221	0.2379047226	510237.5962
2222	0.2379090607	510179.2481
2223	0.2379223565	510150.9667
2224	0.2379169704	510050.2563
2225	0.2379020229	510006.3262
2226	0.2378391685	509987.1721
2227	0.2377880024	509966.4966
2228	0.2377576109	509907.2231
2229	0.2377166679	509895.2307
2230	0.2377009115	509846.2966
2231	0.2376857765	509825.4128
2232	0.2376620559	509774.5966
2233	0.2376469666	509731.802
2234	0.237622071	509721.2584
2235	0.2376113324	509670.9644
2236	0.2375729855	509610.6804
2237	0.2375905272	509546.2187
2238	0.2375889265	509503.976
2239	0.2375973848	509441.3216
2240	0.2375775546	509404.0305
2241	0.2375331367	509365.9956
2242	0.2375203037	509322.2641
2243	0.2375154769	509287.6154
2244	0.2374735266	509249.759
2245	0.2374346238	509221.0081
2246	0.2374005065	509177.9735
2247	0.237362986	509125.3325
2248	0.2373312757	509073.2185
2249	0.2373261816	508907.5633
2250	0.2372872761	508849.6161
2251	0.2372528551	508816.0945
2252	0.2372076003	508792.1713
2253	0.2372013028	508757.7243
2254	0.2371143366	508720.3906
2255	0.2370732283	508676.4453
2256	0.237051193	508653.0027
2257	0.2370281548	508602.174
2258	0.2369671646	508582.3692
2259	0.2369635278	508511.0931
2260	0.2369428156	508490.0224
2261	0.2369207163	508466.7582
2262	0.2369158371	508428.5178
2263	0.2368925189	508383.1212
2264	0.2368097923	508361.7317
2265	0.2367690903	508323.6806
2266	0.2367376648	508288.04
2267	0.2367193129	508274.8942
2268	0.2367359017	508213.5315
2269	0.2367143824	508191.2285
2270	0.2366683837	508138.7458
2271	0.236647353	508094.2597
2272	0.2366242421	508046.2548
2273	0.2366331608	507963.0141
2274	0.236592211	507920.3834
2275	0.2365877782	507885.0466
2276	0.2365867568	507856.0503
2277	0.2365193215	507816.7582
2278	0.2364947144	507788.7005
2279	0.2364887511	507757.6375
2280	0.2364632775	507721.7142
2281	0.2364491151	507691.5397
2282	0.2364128363	507661.5172
2283	0.2363808194	507630.7283
2284	0.236377359	507597.6805
2285	0.2363080168	507568.7345
2286	0.2363142604	507541.3993
2287	0.2363004153	507493.9466
2288	0.2363030599	507456.8796
2289	0.2362677219	507432.106
2290	0.2362581286	507408.3481
2291	0.2362509391	507377.7169
2292	0.2362460125	507285.3784
2293	0.2362335568	507269.9818
2294	0.2362274361	507248.8799
2295	0.2362252395	507216.0659
2296	0.2362099185	507194.7576
2297	0.2362047367	507162.0306
2298	0.2361820477	507106.9628
2299	0.236157947	507070.2932
2300	0.2361541643	507037.8249
2301	0.2361346749	506992.2375
2302	0.2360543847	506971.5743
2303	0.2360311402	506898.6505
2304	0.2360410245	506819.2155
2305	0.2360027073	506764.703
2306	0.2359837543	506728.9505
2307	0.2359508178	506692.5087
2308	0.2359267409	506682.4201
2309	0.2358948504	506647.4214
2310	0.235881982	506619.1157
2311	0.2358622352	506563.0008
2312	0.235831371	506527.0438
2313	0.2358225169	506478.6538
2314	0.2357750478	506419.6591
2315	0.2357831784	506375.7524
2316	0.2357706642	506327.0054
2317	0.2357400882	506293.0861
2318	0.2357339959	506254.2376
2319	0.2357218634	506224.0633
2320	0.2356644673	506188.4181
2321	0.2356596776	506141.1018
2322	0.235653136	506052.8119
2323	0.2356651583	506026.0488
2324	0.2356478597	505986.7962
2325	0.2356355903	505939.3798
2326	0.2356334698	505907.3878
2327	0.2356410304	505895.3084
2328	0.2356175874	505810.5776
2329	0.235614203	505779.4126
2330	0.2355658883	505720.1184
2331	0.2355182854	505661.8911
2332	0.2355001527	505617.1699
2333	0.2354880538	505570.7628
2334	0.235450684	505512.0099
2335	0.2354422799	505486.1031
2336	0.2354133746	505467.8792
2337	0.2353669349	505410.7424
2338	0.2353256364	505369.301
2339	0.2353040586	505359.5374
2340	0.2352521338	505315.5115
2341	0.2352254424	505258.2811
2342	0.2351876711	505234.2703
2343	0.2351546903	505206.3177
2344	0.2351473817	505176.6983
2345	0.2351556476	505121.2501
2346	0.2351418201	505072.0782
2347	0.2351207417	505042.0307
2348	0.2351060742	504984.0249
2349	0.2350996468	504952.9075
2350	0.235095209	504916.9451
2351	0.2350582633	504862.4601
2352	0.2350213047	504825.0837
2353	0.2349848586	504768.4818
2354	0.2349667341	504703.7427
2355	0.2349664093	504666.8027
2356	0.2349307274	504633.4591
2357	0.2348812679	504595.2806
2358	0.2348595705	504551.111
2359	0.2348136835	504495.0274
2360	0.2348107598	504462.8983
2361	0.2347659606	504440.5879
2362	0.2347736554	504365.8606
2363	0.2347141023	504348.1194
2364	0.2346730977	504313.2362
2365	0.2346780308	504256.7803
2366	0.2346666434	504216.7706
2367	0.2346557911	504185.0988
2368	0.2346149129	504136.1406
2369	0.2346055118	504113.9734
2370	0.2345700995	504078.0081
2371	0.2345585459	504039.1166
2372	0.2345474404	504000.3429
2373	0.234527086	503979.3273
2374	0.2345013371	503924.7004
2375	0.234495306	503893.7525
2376	0.2344755791	503796.0834
2377	0.2344639785	503732.7085
2378	0.2344409666	503472.5185
2379	0.2344077478	503404.4736
2380	0.2343667769	503385.3416
2381	0.2343314961	503338.693
2382	0.2343092946	503085.44
2383	0.2342757461	503041.8014
2384	0.2341881341	502979.9721
2385	0.2341802688	502934.954
2386	0.2341810156	502851.1504
2387	0.2341478048	502808.9332
2388	0.2341240811	502770.592
2389	0.2341203735	502733.2186
2390	0.2341021689	502694.0011
2391	0.2341005334	502635.9663
2392	0.2340815728	502597.8044
2393	0.2340457328	502569.8528
2394	0.2340138966	502551.4173
2395	0.2340040428	502478.5422
2396	0.2339986187	502446.3018
2397	0.2339677026	502381.049
2398	0.2339461097	502364.1106
2399	0.2339266688	502302.0478
2400	0.2338709773	502250.1627
2401	0.2338653552	502230.5429
2402	0.23381233	502180.4875
2403	0.2337912226	502123.6103
2404	0.2337578367	502098.0026
2405	0.2336788631	502053.5562
2406	0.2336526147	502034.5281
2407	0.2336255163	501978.7682
2408	0.2336085879	501941.1014
2409	0.2335912145	501875.6382
2410	0.2335680438	501815.9625
2411	0.2335504402	501747.1353
2412	0.2335403824	501699.2025
2413	0.2335375734	501671.4242
2414	0.2334926919	501639.9671
2415	0.2334155723	501596.9795
2416	0.2333687364	501557.7064
2417	0.2333546241	501516.942
2418	0.233343222	501476.6799
2419	0.2333322125	501431.9934
2420	0.2333201644	501380.573
2421	0.2332986915	501349.6839
2422	0.2332938415	501318.646
2423	0.2332612305	501274.1244
2424	0.2332357538	501253.32
2425	0.2332333327	501218.1338
2426	0.23321687	501118.6228
2427	0.2331821289	501091.8653
2428	0.2331447437	501057.3426
2429	0.2331394875	501020.5456
2430	0.2331360218	500940.1887
2431	0.2331140335	500910.4361
2432	0.2330907881	500849.5206
2433	0.2330784914	500823.9445
2434	0.2330687971	500786.7523
2435	0.2330349573	500776.3861
2436	0.2330133995	500718.9628
2437	0.2329998431	500624.4752
2438	0.2329766279	500575.0205
2439	0.232978875	500545.7087
2440	0.2329611062	500503.4561
2441	0.232960095	500477.4434
2442	0.23294071	500467.984
2443	0.2329018386	500402.2712
2444	0.232892343	500359.8653
2445	0.2328809274	500302.412
2446	0.2328536723	500241.7835
2447	0.2328394666	500209.3953
2448	0.2328324858	500172.8085
2449	0.2328043133	500131.3784
2450	0.2327799587	500082.3324
2451	0.2327452062	500034.783
2452	0.2327326729	499998.6805
2453	0.2327172664	499953.7099
2454	0.2327119175	499922.9223
2455	0.2326198953	499870.8102
2456	0.2325981397	499846.1103
2457	0.2325869545	499808.1605
2458	0.2325366465	499768.5672
2459	0.2325271872	499707.2481
2460	0.2325229686	499678.1578
2461	0.23248481	499645.6019
2462	0.2324688024	499580.0732
2463	0.2324455838	499530.8174
2464	0.2324431546	499452.979
2465	0.232445359	499294.569
2466	0.2324403314	499269.854
2467	0.2324380173	499194.106
2468	0.2324154011	499160.8046
2469	0.2323834851	499141.0626
2470	0.2323021581	499103.6896
2471	0.2322116669	499053.3189
2472	0.2321344049	499020.1122
2473	0.2321129351	498976.3516
2474	0.2320939176	498947.9859
2475	0.2320688894	498909.7967
2476	0.2320365789	498819.1119
2477	0.2319905221	498802.4457
2478	0.2319856997	498771.9235
2479	0.2319561811	498730.2256
2480	0.2319538165	498688.0537
2481	0.2318662227	498639.4812
2482	0.2318179511	498592.7524
2483	0.2318002375	498555.8448
2484	0.2317853685	498517.056
2485	0.2317669427	498475.7992
2486	0.2317223432	498453.8762
2487	0.2316877693	498422.9678
2488	0.2316533899	498378.0963
2489	0.2316225945	498360.9972
2490	0.2316196157	498288.0528
2491	0.2315732289	498243.1603
2492	0.2315564796	498205.1462
2493	0.23154578	498185.3038
2494	0.2315351687	498136.9616
2495	0.2315018284	498082.4104
2496	0.2315049183	498049.2781
2497	0.2314825822	498008.1642
2498	0.2314656291	497933.4336
2499	0.2314380586	497893.2645
2500	0.231441585	497867.8008
2501	0.2314239671	497825.153
2502	0.2313996032	497771.7856
2503	0.2313806734	497748.055
2504	0.2313688015	497715.3348
2505	0.231338508	497688.8879
2506	0.2312583671	497650.2727
2507	0.2312243184	497641.3075
2508	0.2312221705	497592.7063
2509	0.2312305217	497557.2078
2510	0.2312236578	497533.788
2511	0.2312127019	497514.5824
2512	0.2311980114	497471.9788
2513	0.2312064056	497447.6913
2514	0.2311878284	497426.7248
2515	0.2311567001	497395.4262
2516	0.2311771027	497375.8876
2517	0.2311638165	497348.8609
2518	0.2311683558	497307.7153
2519	0.2311564713	497282.193
2520	0.2311264287	497246.2507
2521	0.2311058929	497220.2095
2522	0.2310969101	497204.1885
2523	0.2310683667	497165.0079
2524	0.2310387941	497126.1669
2525	0.23100926	497076.4752
2526	0.2309907657	497037.3391
2527	0.2309924527	496993.5152
2528	0.2309455002	496951.0137
2529	0.2309186841	496916.6479
2530	0.2308900636	496879.0889
2531	0.2308845703	496855.9674
2532	0.2308800993	496804.676
2533	0.2308834304	496728.7667
2534	0.2308831517	496695.1593
2535	0.2308530644	496681.8137
2536	0.2308157073	496663.6436
2537	0.2307743126	496626.9545
2538	0.2307378966	496596.4131
2539	0.2307174184	496563.1613
2540	0.2307285763	496539.5634
2541	0.2307037139	496515.4119
2542	0.2306908208	496427.7029
2543	0.2306753294	496376.0757
2544	0.2306144766	496323.1763
2545	0.2306007871	496285.4574
2546	0.2305663967	496266.5662
2547	0.230549994	496238.7468
2548	0.2305426064	496197.3224
2549	0.2305260447	496180.0996
2550	0.2304926357	496147.5055
2551	0.2304718467	496114.9934
2552	0.2304439346	496056.9486
2553	0.2304463299	496013.9111
2554	0.2304369268	495962.8847
2555	0.2304195684	495925.1608
2556	0.2304198539	495899.4239
2557	0.2304060674	495864.5372
2558	0.2304015655	495846.8207
2559	0.2303937107	495815.0434
2560	0.2303813018	495730.6468
2561	0.2303876586	495694.5322
2562	0.2303800967	495654.306
2563	0.2303786726	495605.712
2564	0.2303734007	495577.5455
2565	0.2303370973	495541.1611
2566	0.2303118742	495511.1159
2567	0.2302997989	495453.1049
2568	0.2302691463	495417.4137
2569	0.2302618645	495399.0816
2570	0.2302381818	495357.9423
2571	0.2302300987	495310.3224
2572	0.2302086792	495265.4211
2573	0.2301864979	495232.4344
2574	0.2301526418	495201.027
2575	0.2301198582	495170.4919
2576	0.2301183749	495145.5539
2577	0.2300909677	495107.5319
2578	0.2300721789	495079.2124
2579	0.2300705607	495068.0237
2580	0.2300701434	494999.9064
2581	0.2300217877	494945.0397
2582	0.2300095038	494898.8305
2583	0.2300117815	494873.9862
2584	0.2299749849	494857.753
2585	0.2299655631	494819.2495
2586	0.2299572385	494793.2131
2587	0.2299524181	494748.519
2588	0.2299373903	494704.4911
2589	0.2299080626	494672.1316
2590	0.2298673762	494641.2181
2591	0.2298568311	494592.1125
2592	0.2298554768	494560.5039
2593	0.2298246713	494522.8445
2594	0.2298281877	494496.5393
2595	0.2298274832	494464.0225
2596	0.22980571	494424.8695
2597	0.2297760739	494390.8237
2598	0.2297418939	494372.5935
2599	0.2297214933	494341.3353
2600	0.2297100658	494325.9956
2601	0.2296808903	494305.6239
2602	0.2296665953	494226.1263
2603	0.2296497362	494190.3317
2604	0.2296428479	494151.8535
2605	0.2296138853	494111.9246
2606	0.2296302157	494066.0771
2607	0.2296146154	494003.774
2608	0.2296241502	493970.8237
2609	0.2296173201	493958.138
2610	0.2295959271	493931.9679
2611	0.2295675592	493901.1296
2612	0.2295342097	493883.5505
2613	0.2295330232	493852.2556
2614	0.2295159915	493803.6462
2615	0.229509758	493767.958
2616	0.2294934718	493733.7621
2617	0.2294891475	493684.8461
2618	0.2294501818	493656.0026
2619	0.2294398123	493624.0814
2620	0.2293921729	493553.9623
2621	0.2293607305	493299.7372
2622	0.2293308666	493250.4144
2623	0.2293354473	493227.9336
2624	0.229337144	493179.2893
2625	0.2293073286	493152.7347
2626	0.2292389479	493120.0698
2627	0.2292061388	493090.1262
2628	0.2292055508	493024.5112
2629	0.2292024173	492999.4414
2630	0.229118089	492955.0719
2631	0.2291041776	492912.1654
2632	0.2290873682	492891.6217
2633	0.2290573757	492872.0315
2634	0.2290121555	492832.5796
2635	0.2289669032	492806.7971
2636	0.2289405395	492771.6904
2637	0.2289208941	492720.8765
2638	0.2288538872	492669.5612
2639	0.2288418377	492635.0554
2640	0.2288118108	492619.7345
2641	0.2288011079	492592.9901
2642	0.2287506372	492553.4668
2643	0.228706358	492515.7479
2644	0.2286748301	492487.3837
2645	0.2286856179	492464.4967
2646	0.2286485209	492434.8674
2647	0.228629982	492405.1093
2648	0.2285894976	492389.0043
2649	0.2285770747	492353.3475
2650	0.2285328583	492302.3372
2651	0.2285073722	492249.0515
2652	0.2284782063	492234.1747
2653	0.2284413276	492205.3243
2654	0.2284425067	492162.2444
2655	0.228418122	492110.8807
2656	0.2283968941	492053.0939
2657	0.2283548161	492026.3683
2658	0.2283410339	491989.4587
2659	0.2283361246	491972.379
2660	0.2283194946	491944.5281
2661	0.228320899	491896.3729
2662	0.2283125258	491848.7692
2663	0.2282878502	491815.2522
2664	0.2282849392	491754.4996
2665	0.2282526529	491727.951
2666	0.2282259682	491699.8256
2667	0.2282062193	491677.8853
2668	0.2281873924	491648.2934
2669	0.2281839936	491608.7598
2670	0.228169774	491576.7965
2671	0.2281634068	491532.4413
2672	0.2281591991	491500.4387
2673	0.2281521642	491463.8216
2674	0.2281447518	491425.4388
2675	0.2281289108	491384.4112
2676	0.2281179512	491353.3351
2677	0.228083703	491325.5625
2678	0.2280789722	491290.5911
2679	0.2280513616	491262.0242
2680	0.2280322077	491233.356
2681	0.2280107867	491223.8785
2682	0.2280184253	491187.1486
2683	0.2279786042	491179.8251
2684	0.2279571734	491146.713
2685	0.2279138561	491116.4721
2686	0.2279096397	491094.4934
2687	0.2279017466	491061.4133
2688	0.2278728597	491019.915
2689	0.2278463231	490994.8486
2690	0.2278182967	490960.5265
2691	0.2278044136	490920.6613
2692	0.2277737307	490895.121
2693	0.2277322824	490866.0048
2694	0.2277219153	490834.6023
2695	0.2277233323	490798.2278
2696	0.2277166093	490761.1571
2697	0.227676898	490735.9432
2698	0.2276474771	490710.9713
2699	0.2276262854	490682.3213
2700	0.2276062823	490657.595
2701	0.2275808361	490615.8889
2702	0.2275529109	490584.4948
